lot_tag,addr_norm,adm_area,mun_district,metro_name,metro_dist,metro_minutes,addr_floor,total_floors,year_exp_w,реновация,ремонт,qty_rooms,is_qty_rooms_predicted,obj_square,start_price,start_price_m2,final_price,final_price_m2,delta_price,auct_date,investMSK_URL,lot_URL,platform_name,timestamp,building_page,Примечания
#ГП16896405,"г. Москва, ул. Летчика Бабушкина, д. 41",Северо-Восточный, Бабушкинский,Бабушкинская,1.15,17.0,10,от 14 до 17 этажей,2017,новый дом,,2,0,51.0,10500000,205882.35,13755000,269705.8823529412,0.31,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18239466,https://178fz.roseltorg.ru/#com/procedure/view/procedure/362236,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/9360674/,
#ГП16898389,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,3,17,2021,новый дом,,2,0,51.3,9557600,186307.99,11526465,224687.4269005848,0.2059999372227337,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292972,https://www.roseltorg.ru/procedure/COM06082100224,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898401,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,3,17,2021,новый дом,,2,0,51.6,9613493,186308.0,11747688,227668.3720930232,0.2219999536068732,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18293031,https://www.roseltorg.ru/procedure/COM06082100221,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16896411,"г. Москва, ул. Полярная, д. 22",Северо-Восточный, Северное Медведково,Медведково,1.7,26.0,11,16,2017,новый дом,,1,0,38.0,7900000,207894.74,9322000,245315.7894736842,0.18,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18251556,https://178fz.roseltorg.ru/#com/procedure/view/procedure/362900,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/9366512/,
#ГП16898380,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,4,17,2021,новый дом,,2,0,50.6,9427185,186308.0,11199495,221333.8932806324,0.1879999172605608,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292741,https://www.roseltorg.ru/procedure/COM06082100191,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898406,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,8,17,2021,новый дом,,2,0,50.6,9709988,191897.0,11846185,234114.3280632411,0.2199999629247739,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18293015,https://www.roseltorg.ru/procedure/COM06082100211,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898384,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,2,17,2021,новый дом,,3,0,70.0,12432070,177601.0,14222288,203175.5428571429,0.1439999935650298,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292956,https://www.roseltorg.ru/procedure/COM06082100225,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898408,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,16,17,2021,новый дом,,3,0,70.1,13445811,191809.0,15166874,216360.542082739,0.1279999399069346,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292989,https://www.roseltorg.ru/procedure/COM06082100236,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898370,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,9,17,2021,новый дом,,3,0,70.1,12823323,182929.0,14567295,207807.3466476462,0.1360000056147693,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292974,https://www.roseltorg.ru/procedure/COM06082100244,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898386,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,4,17,2021,новый дом,,3,0,70.2,12467590,177601.0,14686821,209213.9743589743,0.1779999983958407,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292787,https://www.roseltorg.ru/procedure/COM06082100189,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898385,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,7,17,2021,новый дом,,3,0,70.3,12859909,182929.0,14866054,211465.9174964438,0.1559999374801175,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292826,https://www.roseltorg.ru/procedure/COM06082100228,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898393,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,13,17,2021,новый дом,,3,0,70.3,13109614,186481.0,14840083,211096.4864864865,0.131999996338565,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292980,https://www.roseltorg.ru/procedure/COM06082100239,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898365,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,3,17,2021,новый дом,,3,0,70.6,12538631,177601.01,15021279,212765.9915014165,0.1979999251911951,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292636,https://www.roseltorg.ru/procedure/COM06082100199,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898387,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,12,17,2021,новый дом,,3,0,70.8,13202855,186481.0,14945631,211096.4830508475,0.1319999348625733,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292979,https://www.roseltorg.ru/procedure/COM06082100240,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898382,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,11,17,2021,новый дом,,3,0,71.0,13240151,186481.0,14908409,209977.5915492958,0.1259999225084366,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292976,https://www.roseltorg.ru/procedure/COM06082100241,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898399,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,14,17,2021,новый дом,,3,0,71.2,13277447,186481.0,15056624,211469.4382022472,0.1339999323665159,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292985,https://www.roseltorg.ru/procedure/COM06082100238,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16897376,"г. Москва, ул. Коминтерна, д. 12",Северо-Восточный, Бабушкинский,Бабушкинская,1.2,18.0,5,17,2019,новый дом,,2,0,66.2,14200000,214501.51,не состоялись(проверка)    ,,,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18264704,https://178fz.roseltorg.ru/#com/procedure/view/procedure/364338,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/9378855/,
#ГП16897373,"г. Москва, ул. Коминтерна, д. 12",Северо-Восточный, Бабушкинский,Бабушкинская,1.2,18.0,14,17,2019,новый дом,,3,0,87.4,17900000,204805.49,не состоялись(проверка)    ,,,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18264988,https://178fz.roseltorg.ru/#com/procedure/view/procedure/364339,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/9378855/,
#ГП16896413,"г. Москва, ул. Полярная, д. 22",Северо-Восточный, Северное Медведково,Медведково,1.7,26.0,2,16,2017,новый дом,,1,0,37.8,7500000,198412.7,8550000,226190.4761904762,0.14,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18251665,https://178fz.roseltorg.ru/#com/procedure/view/procedure/362903,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/9366512/,
#ГП16896404,"г. Москва, ул. Полярная, д. 22",Северо-Восточный, Северное Медведково,Медведково,1.7,26.0,9,16,2017,новый дом,,1,0,37.9,7900000,208443.27,9401000,248047.493403694,0.19,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18251715,https://178fz.roseltorg.ru/#com/procedure/view/procedure/362905,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/9366512/,
#ГП16896409,"г. Москва, ул. Полярная, д. 22",Северо-Восточный, Северное Медведково,Медведково,1.7,26.0,2,16,2017,новый дом,,2,0,51.1,9900000,193737.77,11187000,218923.6790606654,0.13,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18251432,https://178fz.roseltorg.ru/#com/procedure/view/procedure/362898,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/9366512/,
#ГП16896403,"г. Москва, ул. Полярная, д. 22",Северо-Восточный, Северное Медведково,Медведково,1.7,26.0,15,16,2017,новый дом,,2,0,51.4,10600000,206225.68,13144000,255719.8443579767,0.24,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18251601,https://178fz.roseltorg.ru/#com/procedure/view/procedure/362901,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/9366512/,
#ГП16896407,"г. Москва, ул. Полярная, д. 22",Северо-Восточный, Северное Медведково,Медведково,1.7,26.0,2,16,2017,новый дом,,2,0,58.8,11600000,197278.91,11600000,197278.9115646259,0.0,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18251705,https://178fz.roseltorg.ru/#com/procedure/view/procedure/362904,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/9366512/,
#ГП16898409,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,17,17,2021,новый дом,,3,0,69.9,13407449,191809.0,14506859,207537.3247496423,0.08199993898913954,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292991,https://www.roseltorg.ru/procedure/COM06082100234,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898359,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,8,17,2021,новый дом,,3,0,69.3,12676980,182929.0,14857420,214392.784992785,0.1719999558254411,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292934,https://www.roseltorg.ru/procedure/COM06082100202,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898391,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,5,17,2021,новый дом,,2,0,53.9,10042001,186308.0,11729057,217607.7365491651,0.1679999832702666,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292852,https://www.roseltorg.ru/procedure/COM06082100181,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898417,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,7,17,2021,новый дом,,2,0,51.4,9863506,191897.0,11737571,228357.4124513619,0.1899998844224356,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18293172,https://www.roseltorg.ru/procedure/COM06082100207,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16897381,"г. Москва, б-р. Бескудниковский, д. 5",Северный, Бескудниковский,Верхние Лихоборы,0.45,7.0,2,от 8 до 20 этажей,2017,новый дом,,2,0,53.6,11300000,210820.9,12091000,225578.3582089552,0.07,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18261111,https://178fz.roseltorg.ru/#com/procedure/view/procedure/364315,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/9361041/,
#ГП16898374,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,2,17,2021,новый дом,,2,0,50.0,9315400,186308.0,9520338,190406.76,0.02199991412070335,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292907,https://www.roseltorg.ru/procedure/COM06082100229,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898413,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,6,17,2021,новый дом,,2,0,50.3,9652419,191897.0,11235415,223368.0914512922,0.1639999258217033,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18293034,https://www.roseltorg.ru/procedure/COM06082100216,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898375,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,5,17,2021,новый дом,,2,0,50.7,9445816,186308.01,11863944,234002.8402366864,0.2559999051431872,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292809,https://www.roseltorg.ru/procedure/COM06082100182,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898371,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,2,17,2021,новый дом,,2,0,51.0,9501708,186308.0,11516070,225805.294117647,0.2119999898965533,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292884,https://www.roseltorg.ru/procedure/COM06082100230,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898357,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,2,17,2021,новый дом,,2,0,51.2,9538970,186308.01,11370452,222079.140625,0.1919999748400509,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292659,https://www.roseltorg.ru/procedure/COM06082100233,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898403,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,6,17,2021,новый дом,,2,0,51.4,9863506,191897.0,12013750,233730.5447470817,0.2179999687737808,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292916,https://www.roseltorg.ru/procedure/COM06082100179,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898412,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,6,17,2021,новый дом,,2,0,51.6,9901885,191897.0,11208933,217227.3837209302,0.131999917187485,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18293014,https://www.roseltorg.ru/procedure/COM06082100220,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898366,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,2,17,2021,новый дом,,2,0,53.7,10004740,186308.01,11985678,223196.9832402235,0.1979999480246363,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292862,https://www.roseltorg.ru/procedure/COM06082100231,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898362,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,9,17,2021,новый дом,,2,0,51.8,9940265,191897.01,11769273,227206.0424710425,0.1839999235432858,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292971,https://www.roseltorg.ru/procedure/COM06082100198,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898377,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,4,17,2021,новый дом,,2,0,51.9,9669385,186308.0,11893343,229158.8246628131,0.2299999431194435,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292723,https://www.roseltorg.ru/procedure/COM06082100192,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898388,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,5,17,2021,новый дом,,2,0,52.1,9706647,186308.0,11453843,219843.4357005758,0.1799999526097941,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292802,https://www.roseltorg.ru/procedure/COM06082100188,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898364,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,5,17,2021,новый дом,,2,0,52.2,9725278,186308.01,11903740,228040.9961685824,0.2239999720316478,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292757,https://www.roseltorg.ru/procedure/COM06082100183,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898368,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,4,17,2021,новый дом,,2,0,52.3,9743908,186307.99,11790129,225432.6768642447,0.2100000328410326,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292653,https://www.roseltorg.ru/procedure/COM06082100196,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898381,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,7,17,2021,новый дом,,2,0,52.9,10151351,191896.99,12080107,228357.4102079395,0.1899999320287517,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292800,https://www.roseltorg.ru/procedure/COM06082100247,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898383,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,4,17,2021,новый дом,,2,0,53.6,9986109,186308.0,11803581,220216.0634328358,0.1820000162225347,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292768,https://www.roseltorg.ru/procedure/COM06082100190,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16896410,"г. Москва, ул. Полярная, д. 22",Северо-Восточный, Северное Медведково,Медведково,1.7,26.0,15,16,2017,новый дом,,2,0,60.2,12700000,210963.46,13716000,227840.5315614618,0.08,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18251628,https://178fz.roseltorg.ru/#com/procedure/view/procedure/362902,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/9366512/,
#ГП16898378,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,2,17,2021,новый дом,,2,0,52.8,9837062,186307.99,10958486,207547.0833333333,0.1139998914309984,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292923,https://www.roseltorg.ru/procedure/COM06082100227,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16898376,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,7,17,2021,новый дом,,2,0,50.2,9633229,191896.99,11675473,232579.1434262948,0.2119999431135707,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18292779,https://www.roseltorg.ru/procedure/COM06082100195,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16896406,"г. Москва, ул. Изумрудная, д. 24, к. 1",Северо-Восточный, Лосиноостровский,Бабушкинская,1.45,22.0,15,16,2019,новый дом,,2,0,57.7,12200000,211438.47,13664000,236811.0918544194,0.12,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18249202,https://178fz.roseltorg.ru/#com/procedure/view/procedure/362889,ЕЭТП,1631145600,https://fr.mos.ru/realizatsiya-programmy/rajon-losinoostrovskij-ul-izumrudnaya-vl-26a/,
#ГП16896408,"г. Москва, ул. Изумрудная, д. 24, к. 1",Северо-Восточный, Лосиноостровский,Бабушкинская,1.45,22.0,15,16,2019,новый дом,,1,0,41.3,9000000,217917.68,10620000,257142.8571428572,0.18,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18250903,https://178fz.roseltorg.ru/#com/procedure/view/procedure/362890,ЕЭТП,1631145600,https://fr.mos.ru/realizatsiya-programmy/rajon-losinoostrovskij-ul-izumrudnaya-vl-26a/,
#ГП16897374,"г. Москва, проезд. Шокальского, д. 33",Северо-Восточный, Северное Медведково,Медведково,1.0,15.0,12,от 13 до 16 этажей,2019,новый дом,,1,0,37.2,8300000,223118.28,9545000,256586.0215053763,0.15,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18260933,https://178fz.roseltorg.ru/#com/procedure/view/procedure/364334,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/8115830/,
#ГП16897382,"г. Москва, проезд. Шокальского, д. 33",Северо-Восточный, Северное Медведково,Медведково,1.0,15.0,14,от 13 до 16 этажей,2019,новый дом,,1,0,37.2,8400000,225806.45,9576000,257419.3548387097,0.14,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18260875,https://178fz.roseltorg.ru/#com/procedure/view/procedure/364333,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/8115830/,
#ГП16897383,"г. Москва, проезд. Шокальского, д. 33",Северо-Восточный, Северное Медведково,Медведково,1.0,15.0,15,от 13 до 16 этажей,2019,новый дом,,1,0,37.1,8400000,226415.09,9492000,255849.0566037736,0.13,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18259638,https://178fz.roseltorg.ru/#com/procedure/view/procedure/364332,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/8115830/,
#ГП16897379,"г. Москва, проезд. Шокальского, д. 33",Северо-Восточный, Северное Медведково,Медведково,1.0,15.0,11,от 13 до 16 этажей,2019,новый дом,,1,0,37.1,8300000,223719.68,9545000,257277.628032345,0.15,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18262746,https://178fz.roseltorg.ru/#com/procedure/view/procedure/364322,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/8115830/,
#ГП16897375,"г. Москва, проезд. Шокальского, д. 33",Северо-Восточный, Северное Медведково,Медведково,1.0,15.0,3,от 13 до 16 этажей,2019,новый дом,,1,0,37.1,8200000,221024.26,9184000,247547.1698113208,0.12,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18262660,https://178fz.roseltorg.ru/#com/procedure/view/procedure/364323,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/8115830/,
#ГП16897378,"г. Москва, проезд. Шокальского, д. 33",Северо-Восточный, Северное Медведково,Медведково,1.0,15.0,13,от 13 до 16 этажей,2019,новый дом,,1,0,37.0,8300000,224324.32,9545000,257972.972972973,0.15,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18263869,https://178fz.roseltorg.ru/#com/procedure/view/procedure/364331,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/8115830/,
#ГП16897384,"г. Москва, проезд. Шокальского, д. 33",Северо-Восточный, Северное Медведково,Медведково,1.0,15.0,5,от 13 до 16 этажей,2019,новый дом,,1,0,36.7,8100000,220708.45,9153000,249400.544959128,0.13,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18263850,https://178fz.roseltorg.ru/#com/procedure/view/procedure/364330,ЕЭТП,1631145600,https://www.reformagkh.ru/myhouse/profile/view/8115830/,
#ГП16898405,"г. Москва, ул. Стандартная, д. 27",Северо-Восточный, Алтуфьевский,Бескудниково,0.4,6.0,3,17,2021,новый дом,,2,0,50.2,9352662,186308.01,10923908,217607.7290836653,0.1679998699835405,2021-09-09,https://investmoscow.ru/tenders/tendercard/?TenderId=18293053,https://www.roseltorg.ru/procedure/COM06082100208,ЕЭТП,1631145600,domclick.ru/building/svao--altufevskij--standartnaya-ulica--27,
#ГП16895638,"г. Москва, ул. Введенского, д. 15, к. 3",Юго-Западный, Коньково,Беляево,1.05,16.0,1,5,0,2025-2028 г.,,1,1,17.4,4130000,237356.32,5245100,301442.5287356322,0.27,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18242347,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363881,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/7819715/,
#ГП16895634,"г. Москва, ул. Херсонская, д. 3",Юго-Западный, Зюзино,Зюзино,0.7,11.0,5,5,1964,2025-2028 г.,,2,1,44.2,7634000,172714.93,9008120,203803.6199095022,0.18,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18242453,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363886,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/8043356/,
#ГП16895635,"г. Москва, ул. Херсонская, д. 6",Юго-Западный, Зюзино,Зюзино,0.6,9.0,2,5,1964,2025-2028 г.,,1,1,31.7,7490000,236277.6,7490000,236277.6025236593,0.0,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18242422,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363884,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/8043343/,
#ГП16895637,"г. Москва, ул. Введенского, д. 15, к. 3",Юго-Западный, Коньково,Беляево,1.05,16.0,1,5,0,2025-2028 г.,,1,1,17.3,5080000,293641.62,5080000,293641.6184971098,0.0,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18242373,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363882,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/7819715/,
#ГП16896686,"г. Москва, ул. Просторная, д. 13",Восточный, Преображенское,Бульвар Рокоссовского,1.15,18.0,5,5,1960,2029-2032 г.,,2,0,40.2,7286000,181243.78,9908960,246491.5422885572,0.36,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18241347,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363698,ЕЭТП,1631059200,https://flatinfo.ru/h_info1.asp?hid=46913,
#ГП16895591,"г. Москва, ул. Керченская, д. 7",Юго-Западный, Зюзино,Зюзино,0.75,11.0,№2,5,1963,2025-2028 г.,,2,1,40.6,7445000,183374.38,8561750,210880.5418719212,0.15,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18241756,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363810,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/8051368/,
#ГП16895592,"г. Москва, ул. Каховка, д. 14, к. 4",Юго-Западный, Зюзино,Зюзино,0.2,3.0,№4,5,1964,2025-2028 г.,,2,1,44.8,8215000,183370.54,9775850,218210.9375,0.19,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18241665,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363890,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/8051255/,
